
84,90,0,84
84,91,0,84
84,92,0,84
84,93,0,84
84,94,0,84
84,95,0,84
84,96,0,84
84,97,0,84
84,98,0,84
84,99,0,84
84,100,0,84
84,101,0,84
84,102,0,84
84,103,0,84
84,104,0,84
84,105,0,84
84,104,0,84
84,103,0,84
84,102,0,84
84,101,0,84
84,100,0,84
84,99,0,84
84,98,0,84
84,97,0,84
84,96,0,84
84,95,0,84
84,94,0,84
84,93,0,84
84,92,0,84
84,91,0,84
84,90,0,84
84,89,0,84
84,88,0,84
84,87,0,84
84,86,0,84
84,86,0,84
84,87,0,84
84,88,0,84
84,89,0,84
84,90,0,84
84,91,0,84
84,92,0,84
84,93,0,84
84,94,0,84
84,95,0,84
84,96,0,84
84,97,0,84
84,98,0,84
84,99,0,84
84,100,0,84
84,101,0,84
84,102,0,84
84,103,0,84
84,104,0,84
84,105,0,84
84,104,0,84
84,103,0,84
84,102,0,84
84,101,0,84
84,100,0,84
84,99,0,84
84,98,0,84
84,97,0,84
84,96,0,84
84,95,0,84
84,94,0,84
84,93,0,84
84,92,0,84
84,91,0,84
84,90,0,84
84,89,0,84
84,88,0,84
84,87,0,84
84,86,0,84
84,86,0,84
84,87,0,84
84,88,0,84
84,89,0,84
84,90,0,84
84,91,0,84
84,92,0,84
84,93,0,84
84,94,0,84
84,95,0,84
84,96,0,84
84,97,0,84
84,98,0,84
84,99,0,84
84,100,0,84
84,101,0,84
84,102,0,84
84,103,0,84
84,104,0,84
84,105,0,84
84,104,0,84
84,103,0,84
84,102,0,84
84,101,0,84
84,100,0,84
84,99,0,84
84,98,0,84
84,97,0,84
84,96,0,84
84,95,0,84
84,94,0,84
84,93,0,84
84,92,0,84
84,91,0,84
84,90,0,84
84,89,0,84
84,88,0,84
84,87,0,84
84,86,0,84
84,86,0,84
84,87,0,84
84,88,0,84
84,89,0,84
84,90,0,84
84,91,0,84
84,92,0,84
84,93,0,84
84,94,0,84
84,95,0,84
84,96,0,84
84,97,0,84
84,98,0,84
84,99,0,84
84,100,0,84
84,101,0,84
84,102,0,84
84,103,0,84
84,104,0,84
84,105,0,84
84,104,0,84
84,103,0,84
84,102,0,84
84,101,0,84
84,100,0,84
84,99,0,84
84,98,0,84
84,97,0,84
84,96,0,84
84,95,0,84
84,94,0,84
84,93,0,84
84,92,0,84
84,91,0,84
84,90,0,84
84,89,0,84
84,89,1,84
84,89,2,84
84,89,3,84
84,89,4,84
84,89,4,84
84,90,4,84
84,91,4,84
84,92,4,84
84,93,4,84
84,94,4,84
84,95,4,84
84,96,4,84
84,97,4,84
84,98,4,84
84,99,4,84
84,100,4,84
84,101,4,84
84,102,4,84
84,103,4,84
84,104,4,84
84,105,4,84
84,104,4,84
84,103,4,84
84,102,4,84
84,101,4,84
84,100,4,84
84,99,4,84
84,98,4,84
84,97,4,84
84,96,4,84
84,95,4,84
84,94,4,84
84,93,4,84
84,92,4,84
84,91,4,84
84,90,4,84
84,89,4,84
84,88,4,84
84,87,4,84
84,86,4,84
84,86,4,84
84,87,4,84
84,88,4,84
84,89,4,84
84,90,4,84
84,91,4,84
84,92,4,84
84,93,4,84
84,94,4,84
84,95,4,84
84,96,4,84
84,97,4,84
84,98,4,84
84,99,4,84
84,100,4,84
84,101,4,84
84,102,4,84
84,103,4,84
84,104,4,84
84,105,4,84
84,104,4,84
84,103,4,84
84,102,4,84
84,101,4,84
84,100,4,84
84,99,4,84
84,98,4,84
84,97,4,84
84,96,4,84
84,95,4,84
84,94,4,84
84,93,4,84
84,92,4,84
84,91,4,84
84,90,4,84
84,89,4,84
84,88,4,84
84,87,4,84
84,86,4,84
84,86,4,84
84,87,4,84
84,88,4,84
84,89,4,84
84,90,4,84
84,91,4,84
84,92,4,84
84,93,4,84
84,94,4,84
84,95,4,84
84,96,4,84
84,97,4,84
84,98,4,84
84,99,4,84
84,100,4,84
84,101,4,84
84,102,4,84
84,103,4,84
84,104,4,84
84,105,4,84
84,104,4,84
84,103,4,84
84,102,4,84
84,101,4,84
84,100,4,84
84,99,4,84
84,98,4,84
84,97,4,84
84,96,4,84
84,95,4,84
84,94,4,84
84,93,4,84
84,92,4,84
84,91,4,84
84,90,4,84
84,89,4,84
84,88,4,84
84,87,4,84
84,86,4,84
84,86,4,84
84,87,4,84
84,88,4,84
84,89,4,84
84,90,4,84
84,91,4,84
84,92,4,84
84,93,4,84
84,94,4,84
84,95,4,84
84,96,4,84
84,97,4,84
84,98,4,84
84,99,4,84
84,100,4,84
84,101,4,84
84,102,4,84
84,103,4,84
84,104,4,84
84,105,4,84
84,104,4,84
84,103,4,84
84,102,4,84
84,101,4,84
84,100,4,84
84,99,4,84
84,98,4,84
84,97,4,84
84,96,4,84
84,95,4,84
84,94,4,84
84,93,4,84
84,92,4,84
84,91,4,84
84,90,4,84
84,89,4,84
84,88,4,84
84,87,4,84
84,86,4,84
84,86,4,84
84,87,4,84
84,88,4,84
84,89,4,84
84,90,4,84
84,91,4,84
84,92,4,84
84,93,4,84
84,94,4,84
84,95,4,84
84,96,4,84
84,97,4,84
84,98,4,84
84,99,4,84
84,100,4,84
84,101,4,84
84,102,4,84
84,103,4,84
84,104,4,84
84,105,4,84
84,104,4,84
84,103,4,84
84,102,4,84
84,101,4,84
84,100,4,84
84,99,4,84
84,98,4,84
84,97,4,84
84,96,4,84
84,95,4,84
84,94,4,84
84,93,4,84
84,92,4,84
84,91,4,84
84,90,4,84
84,89,4,84
84,88,4,84
84,87,4,84
84,86,4,84
84,86,4,84
84,86,5,84
84,86,6,84
84,86,7,84
84,86,8,84
84,86,9,84
84,86,10,84
84,86,11,84
84,86,12,84
84,86,13,84
84,86,14,84
84,86,15,84
84,86,16,84
84,86,17,84
84,86,18,84
84,86,19,84
84,86,20,84
84,86,21,84
84,86,22,84
84,86,23,84
84,86,24,84
84,86,25,84
84,86,26,84
84,86,27,84
84,86,28,84
84,86,29,84
84,86,30,84
84,86,31,84
84,86,32,84
84,86,33,84
84,86,34,84
84,86,35,84
84,86,36,84
84,86,37,84
84,86,38,84
84,86,39,84
84,86,40,84
84,86,41,84
84,86,42,84
84,86,43,84
84,86,44,84
84,86,45,84
84,86,46,84
84,86,47,84
84,86,48,84
84,86,49,84
84,86,50,84
84,86,51,84
84,86,52,84
84,86,53,84
84,86,54,84
84,86,55,84
84,86,56,84
84,86,57,84
84,86,58,84
84,86,59,84
84,86,60,84
84,86,61,84
84,86,62,84
84,86,63,84
84,86,64,84
84,86,65,84
84,86,66,84
84,86,66,84
84,87,66,84
84,88,66,84
84,89,66,84
84,90,66,84
84,91,66,84
84,92,66,84
84,93,66,84
84,94,66,84
84,95,66,84
84,96,66,84
84,97,66,84
84,98,66,84
84,99,66,84
84,100,66,84
84,101,66,84
84,102,66,84
84,103,66,84
84,104,66,84
84,105,66,84
84,104,66,84
84,103,66,84
84,102,66,84
84,101,66,84
84,100,66,84
84,99,66,84
84,98,66,84
84,97,66,84
84,96,66,84
84,95,66,84
84,94,66,84
84,93,66,84
84,92,66,84
84,91,66,84
84,90,66,84
84,89,66,84
84,88,66,84
84,87,66,84
84,86,66,84
84,86,65,84
84,86,65,84
84,87,65,84
84,88,65,84
84,89,65,84
84,90,65,84
84,91,65,84
84,92,65,84
84,93,65,84
84,94,65,84
84,95,65,84
84,96,65,84
84,97,65,84
84,98,65,84
84,99,65,84
84,100,65,84
84,101,65,84
84,102,65,84
84,103,65,84
84,104,65,84
84,105,65,84
84,104,65,84
84,103,65,84
84,102,65,84
84,101,65,84
84,100,65,84
84,99,65,84
84,98,65,84
84,97,65,84
84,96,65,84
84,95,65,84
84,94,65,84
84,93,65,84
84,92,65,84
84,91,65,84
84,90,65,84
84,89,65,84
84,88,65,84
84,87,65,84
84,86,65,84
84,86,64,84
84,86,64,84
84,87,64,84
84,88,64,84
84,89,64,84
84,90,64,84
84,91,64,84
84,92,64,84
84,93,64,84
84,94,64,84
84,95,64,84
84,96,64,84
84,97,64,84
84,98,64,84
84,99,64,84
84,100,64,84
84,101,64,84
84,102,64,84
84,103,64,84
84,104,64,84
84,105,64,84
84,104,64,84
84,103,64,84
84,102,64,84
84,101,64,84
84,100,64,84
84,99,64,84
84,98,64,84
84,97,64,84
84,96,64,84
84,95,64,84
84,94,64,84
84,93,64,84
84,92,64,84
84,91,64,84
84,90,64,84
84,89,64,84
84,88,64,84
84,87,64,84
84,86,64,84
84,86,63,84
84,86,62,84
84,86,61,84
84,86,60,84
84,86,59,84
84,86,58,84
84,86,57,84
84,86,56,84
84,86,55,84
84,86,54,84
84,86,53,84
84,86,52,84
84,86,53,84
84,86,54,84
84,86,55,84
84,86,56,84
84,86,57,84
84,86,58,84
84,86,57,84
84,86,56,84
84,86,55,84
84,86,56,84
84,86,57,84
84,86,58,84
84,86,57,84
84,86,57,84
84,86,58,84
84,86,59,84
84,86,60,84
84,86,61,84
84,86,62,84
84,86,63,84
84,86,64,84
84,86,65,84
84,86,66,84
84,86,65,84
